timestamp,value
2019-07-08 19:40:11,24.3
2019-07-08 20:00:15,24.3
2019-07-08 20:10:13,24.3
2019-07-08 20:20:11,24.3
2019-07-08 20:30:15,24.3
2019-07-08 20:40:11,24.3
2019-07-08 20:50:11,24.3
2019-07-08 21:00:15,24.3
2019-07-08 21:10:10,24.3
2019-07-08 21:20:13,24.2
2019-07-08 21:30:15,24.2
2019-07-08 21:40:13,24.2
2019-07-08 21:50:11,24.2
2019-07-08 22:00:15,24.2
2019-07-08 22:10:10,24.2
2019-07-08 22:20:13,24.2
2019-07-08 22:30:12,24.2
2019-07-08 22:40:12,24.2
2019-07-08 22:50:13,24.2
2019-07-08 23:00:15,24.2
2019-07-08 23:10:13,24.2
2019-07-08 23:20:10,24.2
2019-07-08 23:30:14,24.2
2019-07-08 23:40:13,24.2
2019-07-08 23:50:10,24.2
2019-07-09 00:00:13,24.2
2019-07-09 00:10:13,24.1
2019-07-09 00:20:10,24.1
2019-07-09 00:30:13,24.1
2019-07-09 00:40:10,24.1
2019-07-09 00:50:13,24.1
2019-07-09 01:00:13,24.1
2019-07-09 01:10:13,24.1
2019-07-09 01:20:13,24.1
2019-07-09 01:30:15,24.1
2019-07-09 01:40:11,24.1
2019-07-09 01:50:13,24.1
2019-07-09 02:00:15,24.1
2019-07-09 02:20:13,24.1
2019-07-09 02:30:13,24.1
2019-07-09 02:40:12,24.1
2019-07-09 02:50:13,24.0
2019-07-09 03:00:16,24.0
2019-07-09 03:10:13,24.0
2019-07-09 03:20:13,24.0
2019-07-09 03:30:13,24.0
2019-07-09 03:40:12,24.0
2019-07-09 03:50:13,24.0
2019-07-09 04:00:15,24.0
2019-07-09 04:10:13,24.0
2019-07-09 04:20:13,24.0
2019-07-09 04:30:17,24.0
2019-07-09 04:40:11,23.9
2019-07-09 04:50:11,23.9
2019-07-09 05:00:18,23.9
2019-07-09 05:10:11,24.0
2019-07-09 05:20:11,24.0
2019-07-09 05:30:18,24.1
2019-07-09 05:40:13,24.2
2019-07-09 05:50:13,24.2
2019-07-09 06:00:16,24.3
2019-07-09 06:10:13,24.4
2019-07-09 06:20:13,24.4
2019-07-09 06:30:17,24.4
2019-07-09 06:40:11,24.5
2019-07-09 07:00:18,24.6
2019-07-09 07:10:13,24.6
2019-07-09 07:20:13,24.6
